Milisec	Time	M0A0	M1A0	M2A0	M0A1	M1A1	M2A1	M0A2	M1A2	M2A2	M0A3	M1A3	M2A3	M0A4	M1A4	M2A4	M0A5	M1A5	M2A5	M0A6	M1A6	M2A6	Trigger	Temp
4227301	11:00:29 AM	2.7332	3.0322	4.9988	2.5208	2.7942	3.3545	2.5928	2.9895	2.7686	4.3909	3.1055	3.9294	3.2349	2.6978	3.0847	2.6428	3.5645	2.7612	3.3154	4.9988	4.9988	0.0000	2.5940
4227401	11:00:29 AM	2.7576	3.1140	4.9988	2.5171	2.7686	3.3167	2.6001	2.9346	2.7783	4.4080	3.1213	3.8867	3.2556	2.6892	3.0945	2.6404	3.5242	2.7844	3.4119	4.9988	4.9988	0.0000	2.5940
4227501	11:00:29 AM	2.7869	3.2178	4.9988	2.5159	2.7246	3.2556	2.6099	2.8699	2.7979	4.4739	3.1470	3.8330	3.2532	2.6843	3.1201	2.6392	3.5022	2.8601	3.3752	4.9988	4.9988	0.0000	2.5928
4227601	11:00:30 AM	2.8345	3.2117	4.9988	2.5146	2.6978	3.1299	2.6099	2.8040	2.8064	4.5044	3.0615	3.7976	3.2434	2.6855	3.1616	2.6379	3.4766	4.9988	3.3374	4.9988	4.9988	0.0000	2.5940
4227701	11:00:30 AM	2.9028	3.1799	4.9988	2.5134	2.6990	3.1152	2.6025	2.7783	2.7881	4.5764	2.9810	3.7561	3.2471	2.6868	3.1592	2.6379	3.4558	4.9988	3.3496	4.9988	4.9988	0.0000	2.5928
4227801	11:00:30 AM	2.9089	3.1104	4.9988	2.5110	2.6941	3.1445	2.5916	2.7759	2.7844	4.5520	2.9797	3.7109	3.2410	2.6843	3.1592	2.6465	3.4351	4.9988	3.3630	4.9988	4.9988	0.0000	2.5928
4227901	11:00:30 AM	2.8882	3.0212	4.9988	2.5098	2.7124	3.2214	2.5879	2.7966	2.7673	4.4971	2.9822	3.6926	3.2251	2.6831	3.1494	2.6501	3.4326	2.8955	3.3777	4.9988	4.9988	0.0000	2.5928
4228001	11:00:30 AM	2.8772	2.9602	4.9988	2.5098	2.7527	3.1897	2.5854	2.7881	2.7502	4.5166	2.9248	3.7085	3.2239	2.7087	3.1494	2.6453	3.4521	2.7087	3.2947	4.9988	4.9988	0.0000	2.5928
4228101	11:00:30 AM	2.8552	2.9077	4.9988	2.5146	2.7930	3.1677	2.5854	2.8076	2.7368	4.4885	2.8931	3.7683	3.2104	2.7466	3.1946	2.6367	3.4863	2.6721	3.1702	4.9988	4.9988	0.0000	2.5940
4228201	11:00:30 AM	2.8162	2.8442	4.9988	2.5183	2.8259	3.1384	2.5879	2.8455	2.7222	4.5435	2.8784	3.8342	3.1836	2.7979	3.2288	2.6306	3.5327	2.6624	3.1189	4.9988	4.9988	0.0000	2.5928
4228301	11:00:30 AM	2.7722	2.7893	4.9988	2.5256	2.8369	3.0737	2.5903	2.8625	2.7051	4.4531	2.8625	3.8391	3.1921	2.8467	3.2214	2.6282	3.6096	2.6489	3.0701	4.9988	4.9988	0.0000	2.5940
4228401	11:00:30 AM	2.7466	2.7454	4.9988	2.5366	2.8040	2.8857	2.5879	2.7661	2.6892	4.3787	2.9077	3.8318	3.1787	2.8625	3.2117	2.6318	3.6462	2.6648	3.0615	4.9988	4.9988	0.0000	2.5928
4228501	11:00:30 AM	2.7356	2.7100	4.9988	2.6184	2.7612	2.8210	2.5720	2.7319	2.6843	4.5532	2.8833	3.8953	3.1995	2.8662	3.2092	2.6489	3.6975	2.6721	3.0676	4.9988	4.9988	0.0000	2.5928
4228601	11:00:31 AM	2.7295	2.6721	4.9988	2.5916	2.7368	2.8101	2.5537	2.7295	2.6868	4.5825	2.8931	3.9404	3.2275	2.8491	3.2153	2.6709	3.7280	2.7014	3.0872	4.9988	4.9988	0.0000	2.5928
4228701	11:00:31 AM	2.7283	2.6538	4.9988	2.5781	2.7197	2.8479	2.5476	2.8064	2.7124	4.5386	3.0005	3.9148	3.2776	2.8259	3.2434	2.6929	3.7854	2.8442	3.1213	4.9988	4.9988	0.0000	2.5940
4228801	11:00:31 AM	2.7283	2.6416	4.9988	2.5793	2.6917	2.8821	2.5464	2.9150	2.7527	4.4934	3.1738	3.9160	3.2959	2.7979	3.1104	2.7039	3.8550	2.9529	3.1421	4.9988	4.9988	0.0000	2.5928
4228901	11:00:31 AM	2.7222	2.6331	4.9988	2.5952	2.6721	2.8564	2.5452	3.0334	2.7710	4.4214	3.3643	3.9795	3.2825	2.8137	3.0469	2.7112	3.9319	2.9687	3.0969	4.9988	4.9988	0.0000	2.5928
4229001	11:00:31 AM	2.7222	2.6270	4.9988	2.5879	2.6648	2.8284	2.5488	3.1470	2.7722	4.3933	3.4473	4.0247	3.2397	2.8552	3.0115	2.7087	4.0161	2.8540	2.9980	4.9988	4.9988	0.0000	2.5928
4229101	11:00:31 AM	2.7588	2.6489	4.9988	2.6160	2.6562	2.9236	2.5623	3.2239	2.7856	4.4104	3.4375	4.0271	3.1934	2.8528	2.9895	2.6917	4.0222	2.7637	2.9407	4.9988	4.9988	0.0000	2.5928
4229201	11:00:31 AM	2.7502	2.6575	4.9988	2.6184	2.6624	2.8589	2.5696	3.1409	2.7600	4.4226	3.4155	4.0747	3.1824	2.8845	2.9871	2.6733	4.0027	2.7478	2.9053	4.9988	4.9988	0.0000	2.5940
4229301	11:00:31 AM	2.7429	2.6599	4.9988	2.6587	2.6624	2.8308	2.5745	3.0713	2.7466	4.3237	3.3887	4.0137	3.1604	2.8723	2.9761	2.6697	3.9868	2.7441	2.9285	4.9988	4.9988	0.0000	2.5928
4229401	11:00:31 AM	2.7332	2.6746	4.9988	2.6819	2.6648	2.8613	2.5757	3.0676	2.7466	4.2920	3.4338	3.9722	3.1641	2.8259	2.9700	2.6807	3.9563	2.7759	3.0286	4.9988	4.9988	0.0000	2.5940
4229501	11:00:31 AM	2.7258	2.7063	4.9988	2.5903	2.6624	2.8979	2.5781	3.0176	2.7588	4.2395	3.4985	3.9783	3.1873	2.7844	2.9712	2.6892	3.9111	2.8821	3.1213	4.9988	4.9988	0.0000	2.5928
4229601	11:00:32 AM	2.7161	2.6965	4.9988	2.5720	2.6599	2.8992	2.5732	2.9773	2.7673	4.2395	3.5095	4.0356	3.2043	2.7637	2.9687	2.6917	3.8599	2.9346	3.1274	4.9988	4.9988	0.0000	2.5928
4229701	11:00:32 AM	2.7087	2.7063	4.9988	2.6343	2.6550	2.9395	2.5659	2.8870	2.8223	4.2810	3.4216	4.2017	3.1726	2.7673	2.9724	2.6697	3.7720	3.0334	3.0896	4.9988	4.9988	0.0000	2.5940
4229801	11:00:32 AM	2.7112	2.7625	4.9988	2.6404	2.6489	2.9382	2.5659	2.8052	2.8613	4.3579	3.2666	4.2419	3.2153	2.7454	2.9761	2.6367	3.6768	2.9675	3.0432	4.9988	4.9988	0.0000	2.5928
4229901	11:00:32 AM	2.7527	2.8210	4.9988	2.5464	2.6636	3.0835	2.5818	2.8149	2.8345	4.4556	3.1396	4.2810	3.2080	2.7502	2.9871	2.6062	3.6279	2.8088	2.9724	4.9988	4.9988	0.0000	2.5928
4230001	11:00:32 AM	2.7893	2.8687	4.9988	2.5452	2.6807	2.9846	2.6147	2.7625	2.7808	4.5776	3.0530	4.2688	3.1982	2.7930	3.0493	2.5879	3.6194	2.7063	2.9395	4.9988	4.9988	0.0000	2.5928
4230101	11:00:32 AM	2.8748	2.9089	4.9988	2.5476	2.7148	2.8882	2.6367	2.7002	2.7295	4.7339	2.8333	4.3396	3.1909	2.8308	3.0859	2.5781	3.6414	2.6367	2.9199	4.9988	4.9988	0.0000	2.5928
4230201	11:00:32 AM	2.9858	3.0225	4.9988	2.5537	2.7600	2.8540	2.6758	2.6648	2.6733	4.8254	2.6990	4.3872	3.2129	2.8528	3.0957	2.5720	3.6902	2.6086	2.9346	4.9988	4.9988	0.0000	2.5928
4230301	11:00:32 AM	3.0347	3.1860	4.9988	2.5586	2.7661	2.8113	2.7161	2.6453	2.6257	4.8486	2.6477	4.3945	3.2507	2.8613	3.1006	2.5793	3.7708	2.5964	2.9749	4.9988	4.9988	0.0000	2.5928
4230401	11:00:32 AM	3.0884	3.3032	4.9988	2.5562	2.7686	2.7625	2.7197	2.6282	2.5708	4.8486	2.6123	4.4214	3.2788	2.8796	3.1177	2.6099	3.8843	2.5806	3.0359	4.9988	4.9988	0.0000	2.5928
4230501	11:00:32 AM	3.0908	3.2068	4.9988	2.5598	2.7673	2.6648	2.7051	2.6099	2.5354	4.8071	2.5916	4.5020	3.3057	2.8687	3.1201	2.6416	3.9148	2.5659	3.1116	4.9988	4.9988	0.0000	2.5928
4230601	11:00:33 AM	3.0579	3.0298	4.9988	2.5574	2.7588	2.6306	2.6917	2.6001	2.5171	4.7559	2.5867	4.5129	3.3167	2.8552	3.1165	2.6501	3.8892	2.5659	3.0908	4.9988	4.9988	0.0000	2.5940
4230701	11:00:33 AM	3.0603	3.0054	4.9988	2.5623	2.7563	2.6367	2.6892	2.6123	2.5244	4.7510	2.6013	4.5032	3.3130	2.8516	3.1116	2.6489	3.8562	2.5696	3.0420	4.9988	4.9988	0.0000	2.5928
4230801	11:00:33 AM	3.0615	2.9810	4.9988	2.5696	2.7637	2.6758	2.6697	2.6331	2.5439	4.7632	2.6367	4.4312	3.3081	2.8564	3.1274	2.6514	3.8379	2.5916	3.0188	4.9988	4.9988	0.0000	2.5940
4230901	11:00:33 AM	3.0615	2.8955	4.9988	2.5842	2.7734	2.7197	2.6428	2.6514	2.5769	4.7473	2.7063	4.3286	3.3105	2.8564	3.1689	2.6611	3.8110	2.6086	3.0359	4.9988	4.9988	0.0000	2.5940
4231001	11:00:33 AM	2.9858	2.7759	4.9988	2.6697	2.8003	2.7844	2.6111	2.7002	2.6477	4.6533	2.8162	4.2224	3.3069	2.8406	3.2263	2.6807	3.8013	2.6697	3.1262	4.9988	4.9988	0.0000	2.5928
4231101	11:00:33 AM	2.8577	2.7148	4.9988	2.6270	2.8088	2.8662	2.5842	2.8149	2.7222	4.5410	2.9492	4.1663	3.2922	2.8235	3.2617	2.6965	3.7927	4.9988	3.1628	4.9988	4.9988	0.0000	2.5940
4231201	11:00:33 AM	2.7490	2.6855	4.9988	2.5757	2.7429	2.9260	2.5647	2.9529	2.8186	4.3823	3.2007	4.0906	3.2593	2.8052	3.2080	2.7148	3.7878	2.9687	3.1921	4.9988	4.9988	0.0000	2.5940
4231301	11:00:33 AM	2.6978	2.6501	4.9988	2.6160	2.6562	2.9956	2.5574	3.1641	2.9333	4.2126	3.5095	4.0381	3.1836	2.7637	3.0176	2.7283	3.8000	3.0029	3.1628	4.9988	4.9988	0.0000	2.5940
4231401	11:00:33 AM	2.7124	2.6624	4.9988	2.5793	2.6086	3.0688	2.5793	3.4302	3.1299	3.9917	3.8513	4.0320	3.1250	2.6978	2.9468	2.6685	3.8416	4.9988	3.1494	4.9988	4.9988	0.0000	2.5940
4231501	11:00:33 AM	2.8125	2.6501	4.9988	2.5574	2.5830	3.1311	2.5818	3.8293	3.2336	3.8977	4.0234	3.8318	3.1506	2.6587	2.8833	2.6440	3.8525	4.9988	3.0640	4.9988	4.9988	0.0000	2.5928
4231601	11:00:34 AM	3.0444	2.6770	4.9988	2.5757	2.5745	3.0957	2.6111	4.0161	3.2031	4.1748	4.0259	3.7744	3.1348	2.6392	2.8491	2.6099	3.8306	4.9988	3.0310	4.9988	4.9988	0.0000	2.5928
4231701	11:00:34 AM	3.0029	2.7014	4.9988	2.5793	2.5818	3.0920	2.6038	3.8184	3.1372	4.3164	3.8745	3.9258	3.1079	2.6453	2.8674	2.6196	3.8000	4.9988	3.0322	4.9988	4.9988	0.0000	2.5928
4231801	11:00:34 AM	2.7600	2.6489	4.9988	2.6282	2.6111	3.2251	2.6025	3.4827	3.0762	4.3494	3.8831	4.0918	3.0859	2.6416	2.9211	2.6831	3.8391	4.9988	3.1201	4.9988	4.9988	0.0000	2.5928
4231901	11:00:34 AM	2.7454	2.6416	4.9988	2.6282	2.6489	3.3044	2.6013	3.0530	2.9565	4.4763	3.8184	4.3799	3.0969	2.6416	2.9309	2.6904	3.7952	4.9988	3.0994	4.9988	4.9988	0.0000	2.5928
4232001	11:00:34 AM	2.7515	2.6392	4.9988	2.6733	2.6721	3.3179	2.5989	2.9163	2.8625	4.5972	3.3838	4.4177	3.1177	2.6526	2.9590	2.6831	3.7671	4.9988	3.0518	4.9988	4.9988	0.0000	2.5940
4232101	11:00:34 AM	2.8784	2.6758	4.9988	2.6562	2.6855	3.0981	2.6282	2.8357	2.7917	4.7168	3.1140	4.3286	3.1250	2.7051	2.9761	2.6257	3.7659	4.9988	2.9749	4.9988	4.9988	0.0000	2.5940
4232201	11:00:34 AM	2.9700	2.7075	4.9988	2.6758	2.7600	2.9968	2.6306	2.7368	2.7332	4.7424	2.9675	4.3628	3.1628	2.7515	3.0505	2.6135	3.7549	2.7173	2.9395	4.9988	4.9988	0.0000	2.5940
4232301	11:00:34 AM	2.9956	2.7124	4.9988	2.5867	2.7991	2.9553	2.6038	2.6733	2.7051	4.7705	2.7698	4.4189	3.2373	2.7820	3.0457	2.6367	3.7634	2.6050	2.9797	4.9988	4.9988	0.0000	2.5940
4232401	11:00:34 AM	3.0591	2.7820	4.9988	2.5574	2.7991	2.8027	2.6111	2.6379	2.6196	4.8120	2.6892	4.4873	3.2825	2.8088	3.0359	2.6331	3.7756	2.5793	3.0042	4.9988	4.9988	0.0000	2.5928
4232501	11:00:34 AM	3.0957	2.8296	4.9988	2.5586	2.7820	2.7405	2.6086	2.6221	2.5732	4.8242	2.6514	4.4824	3.3032	2.8137	3.0396	2.6428	3.7744	2.5659	3.0383	4.9988	4.9988	0.0000	2.5940
4232601	11:00:35 AM	3.0835	2.8052	4.9988	2.5793	2.7747	2.7112	2.5989	2.6172	2.5623	4.7876	2.6489	4.4678	3.3020	2.8076	3.0518	2.6514	3.7439	2.5659	3.0286	4.9988	4.9988	0.0000	2.5940
4232701	11:00:35 AM	3.1042	2.7454	4.9988	2.5647	2.7734	2.7148	2.5879	2.6306	2.5806	4.7913	2.6855	4.4360	3.2971	2.8149	3.0798	2.6575	3.7073	2.5769	3.0164	4.9988	4.9988	0.0000	2.5928
4232801	11:00:35 AM	3.0225	2.6904	4.9988	2.5500	2.7783	2.7490	2.5769	2.6746	2.6282	4.7632	2.7673	4.3762	3.2812	2.8235	3.1189	2.6782	3.7097	2.6086	3.0432	4.9988	4.9988	0.0000	2.5928
4232901	11:00:35 AM	2.8430	2.6514	4.9988	2.5488	2.8040	2.7795	2.5647	2.7551	2.6880	4.6741	2.8662	4.3140	3.2739	2.8186	3.1506	2.6990	3.7134	2.6660	3.0896	4.9988	4.9988	0.0000	2.5928
4233001	11:00:35 AM	2.7393	2.6282	4.9988	2.5464	2.8162	2.7991	2.5537	2.8528	2.7405	4.5679	2.9883	4.2712	3.2874	2.8052	3.1995	2.7136	3.7292	2.8296	3.1091	4.9988	4.9988	0.0000	2.5940
4233101	11:00:35 AM	2.6929	2.6208	4.9988	2.5464	2.7576	2.8052	2.5464	2.9773	2.7930	4.4788	3.2288	4.1968	3.3081	2.7710	3.1995	2.7258	3.7634	3.0237	3.1470	4.9988	4.9988	0.0000	2.5940
4233201	11:00:35 AM	2.6697	2.6099	4.9988	2.5415	2.6855	2.7893	2.5415	3.1287	2.8528	4.3884	3.4827	4.1284	3.3240	2.7307	3.0603	2.7344	3.8269	4.9988	3.2275	4.9988	4.9988	0.0000	2.5928
4233301	11:00:35 AM	2.6575	2.6074	4.9988	2.5525	2.6514	2.7515	2.5403	3.3862	2.8845	4.2896	3.7012	4.0161	3.3606	2.6843	2.9749	2.7405	3.8855	4.9988	3.3472	4.9988	4.9988	0.0000	2.5928
4233401	11:00:35 AM	2.6611	2.6074	4.9988	2.6318	2.6270	2.8247	2.5488	3.6365	2.9456	4.2273	3.8586	3.9148	3.3801	2.6379	2.9346	2.7429	3.8525	4.9988	3.3325	4.9988	4.9988	0.0000	2.5940
4233501	11:00:35 AM	2.6624	2.6147	4.9988	2.6221	2.6257	2.8601	2.5525	3.7048	2.9211	4.1919	3.8416	3.8794	3.4094	2.6221	2.9199	2.7344	3.8147	4.9988	3.2532	4.9988	4.9988	0.0000	2.5928
4233601	11:00:36 AM	2.6611	2.6196	4.9988	2.6025	2.6318	2.8357	2.5574	3.5144	2.8870	4.2163	3.7964	3.8989	3.4045	2.6208	2.9224	2.7307	3.7927	4.9988	3.2385	4.9988	4.9988	0.0000	2.5940
4233701	11:00:36 AM	2.6758	2.6355	4.9988	2.6221	2.6355	2.8601	2.5696	3.3264	2.8772	4.2541	3.7805	3.9172	3.4180	2.6160	2.9175	2.7234	3.7952	4.9988	3.1689	4.9988	4.9988	0.0000	2.5940
4233801	11:00:36 AM	2.7283	2.6941	4.9988	2.6221	2.6392	3.2068	2.5952	3.2495	2.9065	4.3408	3.7598	4.0820	3.4082	2.6111	2.9138	2.7075	3.8000	4.9988	3.1689	4.9988	4.9988	0.0000	2.5940
4233901	11:00:36 AM	2.7881	2.8418	4.9988	2.5684	2.6538	3.4070	2.6184	3.2593	2.8918	4.3445	3.7451	4.0747	3.4534	2.5928	2.9187	2.6880	3.7537	4.9988	3.2800	4.9988	4.9988	0.0000	2.5940
4234001	11:00:36 AM	2.8381	3.0261	4.9988	2.5525	2.6514	3.4998	2.6270	3.3118	2.8906	4.2957	3.7927	3.9990	3.4668	2.5818	2.9102	2.6746	3.6865	4.9988	3.3447	4.9988	4.9988	0.0000	2.5940
4234101	11:00:36 AM	2.8613	3.2190	4.9988	2.5488	2.6440	3.5706	2.6306	3.2690	2.8906	4.2676	3.8806	3.8977	3.4705	2.5781	2.9016	2.6660	3.6511	4.9988	3.3899	4.9988	4.9988	0.0000	2.5928
4234201	11:00:36 AM	2.8943	3.6755	4.9988	2.5500	2.6379	3.5986	2.6416	3.1873	2.8906	4.3066	3.9795	3.8196	3.4424	2.5818	2.9028	2.6587	3.6121	4.9988	3.4082	4.9988	4.9988	0.0000	2.5940
4234301	11:00:36 AM	2.9407	4.0356	4.9988	2.5659	2.6331	3.5645	2.6587	3.0212	2.8845	4.3701	4.0833	3.7537	3.4204	2.5830	2.9224	2.6501	3.5791	4.9988	3.3875	4.9988	4.9988	0.0000	2.5940
4234401	11:00:36 AM	2.9822	4.0417	4.9988	2.5684	2.6257	3.4253	2.6782	2.8394	2.8772	4.4580	3.9600	3.7048	3.3972	2.5818	2.9553	2.6465	3.5425	4.9988	3.2751	4.9988	4.9988	0.0000	2.5940
4234501	11:00:36 AM	3.0273	3.9636	4.9988	2.5671	2.6208	3.2495	2.6929	2.7515	2.8796	4.5483	3.6121	3.7134	3.3728	2.5842	3.0310	2.6453	3.5132	4.9988	3.1763	4.9988	4.9988	0.0000	2.5940
4234601	11:00:37 AM	3.0603	3.8477	4.9988	2.5684	2.6147	3.1079	2.7026	2.7136	2.8821	4.6057	3.2910	3.7268	3.3582	2.5867	3.0920	2.6379	3.4912	3.0334	3.1238	4.9988	4.9988	0.0000	2.5940
4234701	11:00:37 AM	3.0701	3.7646	4.9988	2.5623	2.6086	3.0518	2.6965	2.6953	2.8772	4.6240	3.2410	3.7024	3.3496	2.5842	3.0652	2.6367	3.4753	2.9871	3.1201	4.9988	4.9988	0.0000	2.5940
4234801	11:00:37 AM	3.0554	3.7756	4.9988	2.5635	2.6062	3.0322	2.6831	2.6978	2.8796	4.6106	3.3105	3.7402	3.3411	2.5867	3.0444	2.6367	3.4570	3.0054	3.1299	4.9988	4.9988	0.0000	2.5940
4234901	11:00:37 AM	3.0347	3.8684	4.9988	2.6123	2.6135	3.0444	2.6685	2.7429	2.8809	4.5581	3.3679	3.7476	3.3301	2.6074	3.0261	2.6318	3.4924	3.0762	3.1702	4.9988	4.9988	0.0000	2.5928
4235001	11:00:37 AM	2.9822	3.7988	4.9988	2.6257	2.6306	3.1116	2.6672	2.8345	2.8760	4.5300	3.3838	3.7512	3.3093	2.6257	2.9968	2.6233	3.5376	4.9988	3.2397	4.9988	4.9988	0.0000	2.5940
4235101	11:00:37 AM	2.9236	3.4827	4.9988	2.6062	2.6526	3.1946	2.6672	2.9102	2.8625	4.4604	3.3667	3.7537	3.2898	2.6331	2.9834	2.6196	3.5645	4.9988	3.2275	4.9988	4.9988	0.0000	2.5940
4235201	11:00:37 AM	2.8918	3.1421	4.9988	2.5598	2.6746	3.2861	2.6636	2.9663	2.8479	4.3811	3.3264	3.7549	3.2715	2.6355	2.9749	2.6184	3.6035	2.8796	3.2202	4.9988	4.9988	0.0000	2.5940
4235301	11:00:37 AM	2.8784	2.9651	4.9988	2.5586	2.6892	3.3325	2.6526	3.0005	2.8320	4.3579	3.2886	3.7708	3.2581	2.6428	2.9724	2.6233	3.6755	2.8577	3.2104	4.9988	4.9988	0.0000	2.5940
4235401	11:00:37 AM	2.8638	2.8418	4.9988	2.5562	2.7124	3.3337	2.6453	3.0029	2.8027	4.3909	3.2214	3.8159	3.2556	2.6794	2.9773	2.6306	3.7427	2.8357	3.2080	4.9988	4.9988	0.0000	2.5940
4235501	11:00:37 AM	2.8259	2.7441	4.9988	2.5488	2.7063	3.1372	2.6270	2.9309	2.7844	4.4824	3.2300	3.8794	3.2227	2.7759	2.9883	2.6404	3.8391	2.8357	3.1128	4.9988	4.9988	0.0000	2.5940
4235601	11:00:38 AM	2.7942	2.6782	4.9988	2.5464	2.6770	2.8516	2.5867	2.8052	2.7759	4.6069	3.0872	4.0027	3.1995	2.7979	2.9968	2.6453	3.9026	2.8186	3.0261	4.9988	4.9988	0.0000	2.5940
4235701	11:00:38 AM	2.7942	2.6526	4.9988	2.5708	2.6782	2.8174	2.5720	2.7893	2.7551	4.5972	3.0176	4.0796	3.1897	2.8235	2.9907	2.6465	3.9294	2.8113	2.9858	4.9988	4.9988	0.0000	2.5928
4235801	11:00:38 AM	2.7917	2.6416	4.9988	2.5842	2.6770	2.8076	2.5696	2.8210	2.7539	4.5312	2.9968	4.1260	3.1763	2.8552	2.9712	2.6465	3.9990	2.8040	2.9395	4.9988	4.9988	0.0000	2.5928
4235901	11:00:38 AM	2.8027	2.6392	4.9988	2.5842	2.6758	2.8162	2.5757	2.8955	2.7515	4.4971	3.0029	4.1443	3.1836	2.8699	2.9590	2.6440	4.0930	2.7917	2.9138	4.9988	4.9988	0.0000	2.5940
4236001	11:00:38 AM	2.8198	2.6416	4.9988	2.5879	2.6733	2.8125	2.5842	2.9395	2.7490	4.5325	3.0103	4.1040	3.1799	2.8748	2.9529	2.6440	4.1345	2.8076	2.8943	4.9988	4.9988	0.0000	2.5928
4236101	11:00:38 AM	2.8296	2.6550	4.9988	2.5940	2.6770	2.8137	2.6050	2.9102	2.7417	4.5862	3.0188	4.0918	3.1531	2.8674	2.9565	2.6404	4.0930	2.7954	2.8943	4.9988	4.9988	0.0000	2.5940
4236201	11:00:38 AM	2.8479	2.6672	4.9988	2.6123	2.6709	2.8088	2.6074	2.8430	2.7576	4.5764	2.9944	4.1113	3.1470	2.8857	2.9468	2.6233	4.1370	2.7661	2.8638	4.9988	4.9988	0.0000	2.5940
4236301	11:00:38 AM	2.8467	2.6404	4.9988	2.6978	2.6526	2.8174	2.5903	2.9016	2.8101	4.5679	2.9456	4.1125	3.1677	2.9871	2.9370	2.5989	4.2773	2.6465	2.7747	4.9988	4.9988	0.0000	2.5940
4236401	11:00:38 AM	2.8394	2.6221	4.9988	2.6782	2.6477	2.8687	2.5806	3.0273	2.8162	4.5569	2.9236	4.1003	3.1335	3.0200	2.9504	2.5854	4.2957	2.6208	2.7148	4.9988	4.9988	0.0000	2.5928
4236501	11:00:38 AM	2.8357	2.6208	4.9988	2.7051	2.6599	2.9553	2.5952	3.0945	2.7917	4.5593	2.8931	4.1833	3.0652	2.9956	2.9675	2.5781	4.2676	2.6111	2.7014	4.9988	4.9988	0.0000	2.5928
4236601	11:00:39 AM	2.8394	2.6514	4.9988	2.7087	2.6587	2.9785	2.6160	3.1348	2.8027	4.5483	2.9248	4.1003	3.0151	2.9529	2.9407	2.5781	4.2285	2.6489	2.7795	4.9988	4.9988	0.0000	2.5928
4236701	11:00:39 AM	2.8235	2.7014	4.9988	2.6843	2.6526	2.9504	2.6099	2.9675	2.8589	4.4006	3.0652	4.1370	3.0115	2.9065	2.9138	2.5879	4.1882	2.7002	2.8296	4.9988	4.9988	0.0000	2.5940
4236801	11:00:39 AM	2.7747	2.6758	4.9988	2.6733	2.6453	2.9163	2.5842	2.9199	2.9407	4.3164	3.1897	4.1479	2.9993	2.8711	2.8894	2.5977	4.1113	2.7429	2.8931	4.9988	4.9988	0.0000	2.5928
4236901	11:00:39 AM	2.7466	2.6965	4.9988	2.6074	2.6331	3.0847	2.5830	2.9456	2.9968	4.2798	3.4558	4.1931	3.0481	2.7820	2.8699	2.6306	3.9612	2.8601	3.0615	4.9988	4.9988	0.0000	2.5928
4237001	11:00:39 AM	2.7588	2.8125	4.9988	2.6013	2.6294	3.3862	2.6172	2.9529	2.9858	4.3872	3.5986	4.1748	3.1213	2.6636	2.8662	2.6343	3.7976	2.9199	3.1897	4.9988	4.9988	0.0000	2.5940
4237101	11:00:39 AM	2.8174	3.1067	4.9988	2.6221	2.6514	3.8452	2.6501	3.1055	2.8955	4.3506	3.4180	4.0796	3.1653	2.6294	2.8723	2.6270	3.7024	4.9988	3.2776	4.9988	4.9988	0.0000	2.5928
4237201	11:00:39 AM	2.8455	3.3496	4.9988	2.5916	2.6660	3.7463	2.6562	3.0457	2.8650	4.3274	3.4143	3.9941	3.1873	2.6331	2.8821	2.6208	3.6536	4.9988	3.3154	4.9988	4.9988	0.0000	2.5940
4237301	11:00:39 AM	2.8967	3.6401	4.9988	2.5635	2.6587	3.6560	2.6648	2.9675	2.8601	4.3457	3.4265	3.9282	3.2104	2.6233	2.8857	2.6196	3.6072	4.9988	3.3508	4.9988	4.9988	0.0000	2.5928
4237401	11:00:39 AM	2.9822	4.0698	4.9988	2.5610	2.6440	3.5730	2.6892	2.8687	2.8577	4.4507	3.3728	3.8525	3.2446	2.6135	2.9053	2.6233	3.5669	4.9988	3.3411	4.9988	4.9988	0.0000	2.5940
4237501	11:00:39 AM	3.0615	4.0613	4.9988	2.5574	2.6270	3.4009	2.7161	2.7649	2.8455	4.6021	3.3179	3.7610	3.2666	2.5977	2.9663	2.6367	3.5254	3.0005	3.2239	4.9988	4.9988	0.0000	2.5940
4237601	11:00:40 AM	3.1042	3.8330	4.9988	2.5549	2.6184	3.2251	2.7393	2.7075	2.8320	4.7131	3.0530	3.6914	3.2581	2.5940	3.1116	2.6331	3.4900	4.9988	3.1421	4.9988	4.9988	0.0000	2.5928
4237701	11:00:40 AM	3.1421	3.5754	4.9988	2.5562	2.6147	3.1189	2.7405	2.6794	2.8198	4.7791	2.9260	3.6560	3.2483	2.5940	3.1189	2.6331	3.4644	4.9988	3.1091	4.9988	4.9988	0.0000	2.5928
4237801	11:00:40 AM	3.1750	3.4827	4.9988	2.5769	2.6062	3.0994	2.7271	2.6733	2.8186	4.7815	3.0017	3.7097	3.2422	2.5928	3.0872	2.6355	3.4326	4.9988	3.1055	4.9988	4.9988	0.0000	2.5940
4237901	11:00:40 AM	3.1519	3.5071	4.9988	2.5549	2.6099	3.1079	2.7112	2.6917	2.8186	4.7559	3.0054	3.7378	3.2300	2.6013	3.0847	2.6306	3.4277	4.9988	3.1360	4.9988	4.9988	0.0000	2.5940
4238001	11:00:40 AM	3.1348	3.5132	4.9988	2.6196	2.6306	3.1323	2.6880	2.7454	2.8076	4.7119	3.0078	3.7598	3.2129	2.6428	3.1311	2.6233	3.4692	2.9272	3.1897	4.9988	4.9988	0.0000	2.5940
