Milisec	Time	M0A0	M1A0	M2A0	M0A1	M1A1	M2A1	M0A2	M1A2	M2A2	M0A3	M1A3	M2A3	M0A4	M1A4	M2A4	M0A5	M1A5	M2A5	M0A6	M1A6	M2A6	Trigger	Temp
2982345	10:39:44 AM	2.6941	2.6172	4.9988	2.5244	2.5916	2.9517	2.5281	2.7966	2.7612	4.0039	3.2104	3.5327	3.2104	2.5195	2.7942	2.6782	3.4412	4.9988	2.7991	4.9988	4.9988	0.0000	2.5818
2982445	10:39:44 AM	2.6904	2.6147	4.9988	2.5354	2.5928	2.9431	2.5269	2.7942	2.7588	3.9978	3.2092	3.5156	3.2178	2.5195	2.7954	2.6807	3.4399	4.9988	2.8015	4.9988	4.9988	0.0000	2.5818
2982545	10:39:44 AM	2.6880	2.6135	4.9988	2.5378	2.5916	2.9358	2.5256	2.7966	2.7588	3.9771	3.2092	3.5046	3.2190	2.5183	2.7954	2.6819	3.4399	4.9988	2.7979	4.9988	4.9988	0.0000	2.5818
2982645	10:39:45 AM	2.6868	2.6123	4.9988	2.5366	2.5916	2.9382	2.5256	2.8003	2.7588	3.9465	3.2092	3.4961	3.2214	2.5183	2.7942	2.6819	3.4387	4.9988	2.7930	4.9988	4.9988	0.0000	2.5818
2982745	10:39:45 AM	2.6880	2.6123	4.9988	2.5366	2.5916	2.9407	2.5269	2.7979	2.7576	3.9331	3.2068	3.4961	3.2275	2.5171	2.7966	2.6831	3.4387	4.9988	2.7917	4.9988	4.9988	0.0000	2.5818
2982845	10:39:45 AM	2.6892	2.6123	4.9988	2.5366	2.5916	2.9407	2.5269	2.7954	2.7563	3.9331	3.2068	3.4949	3.2397	2.5171	2.7991	2.6843	3.4399	4.9988	2.7893	4.9988	4.9988	0.0000	2.5818
2982945	10:39:45 AM	2.6904	2.6123	4.9988	2.5366	2.5916	2.9395	2.5269	2.7942	2.7539	3.9392	3.2068	3.4900	3.2422	2.5171	2.7979	2.6843	3.4387	4.9988	2.7893	4.9988	4.9988	0.0000	2.5818
2983045	10:39:45 AM	2.6917	2.6123	4.9988	2.5366	2.5916	2.9382	2.5269	2.7917	2.7539	3.9392	3.2092	3.4839	3.2410	2.5171	2.7979	2.6831	3.4387	4.9988	2.7881	4.9988	4.9988	0.0000	2.5818
2983145	10:39:45 AM	2.6929	2.6123	4.9988	2.5366	2.5916	2.9382	2.5269	2.7917	2.7563	3.9380	3.2166	3.4790	3.2410	2.5159	2.7966	2.6819	3.4387	4.9988	2.7856	4.9988	4.9988	0.0000	2.5818
2983245	10:39:45 AM	2.6917	2.6123	4.9988	2.5366	2.5916	2.9419	2.5269	2.7930	2.7563	3.9307	3.2166	3.4766	3.2422	2.5159	2.7966	2.6819	3.4363	4.9988	2.7844	4.9988	4.9988	0.0000	2.5818
2983345	10:39:45 AM	2.6904	2.6123	4.9988	2.5354	2.5903	2.9443	2.5269	2.7942	2.7576	3.9465	3.2153	3.4741	3.2446	2.5159	2.7966	2.6807	3.4363	4.9988	2.7832	4.9988	4.9988	0.0000	2.5806
2983445	10:39:45 AM	2.6892	2.6123	4.9988	2.5354	2.5903	2.9468	2.5269	2.7979	2.7576	3.9355	3.2153	3.4705	3.2471	2.5159	2.7966	2.6807	3.4338	4.9988	2.7808	4.9988	4.9988	0.0000	2.5818
2983545	10:39:45 AM	2.6880	2.6123	4.9988	2.5354	2.5903	2.9541	2.5256	2.8015	2.7588	3.9270	3.2153	3.4668	3.2495	2.5146	2.7954	2.6807	3.4338	4.9988	2.7759	4.9988	4.9988	0.0000	2.5806
2983645	10:39:46 AM	2.6880	2.6123	4.9988	2.5342	2.5916	2.9565	2.5269	2.8027	2.7600	3.9246	3.2104	3.4644	3.2507	2.5146	2.7954	2.6807	3.4338	4.9988	2.7747	4.9988	4.9988	0.0000	2.5818
2983745	10:39:46 AM	2.6868	2.6123	4.9988	2.5330	2.5903	2.9504	2.5256	2.8027	2.7588	3.9111	3.2068	3.4595	3.2520	2.5146	2.7942	2.6794	3.4326	4.9988	2.7747	4.9988	4.9988	0.0000	2.5818
2983845	10:39:46 AM	2.6868	2.6123	4.9988	2.5317	2.5903	2.9431	2.5256	2.7979	2.7563	3.9026	3.2031	3.4570	3.2520	2.5146	2.7966	2.6794	3.4326	4.9988	2.7783	4.9988	4.9988	0.0000	2.5818
2983945	10:39:46 AM	2.6868	2.6135	4.9988	2.5305	2.5903	2.9358	2.5256	2.7942	2.7539	3.9001	3.2019	3.4570	3.2544	2.5146	2.7966	2.6782	3.4326	4.9988	2.7783	4.9988	4.9988	0.0000	2.5818
2984045	10:39:46 AM	2.6880	2.6111	4.9988	2.5317	2.5916	2.9358	2.5256	2.7930	2.7527	3.8989	3.2031	3.4558	3.2629	2.5146	2.7966	2.6794	3.4314	4.9988	2.7759	4.9988	4.9988	0.0000	2.5818
2984145	10:39:46 AM	2.6880	2.6111	4.9988	2.5317	2.5903	2.9346	2.5256	2.7917	2.7527	3.8989	3.2031	3.4570	3.2654	2.5146	2.7966	2.6794	3.4302	4.9988	2.7759	4.9988	4.9988	0.0000	2.5818
2984245	10:39:46 AM	2.6868	2.6111	4.9988	2.5317	2.5903	2.9346	2.5269	2.7917	2.7539	3.8965	3.2031	3.4534	3.2654	2.5146	2.7966	2.6794	3.4314	4.9988	2.7759	4.9988	4.9988	0.0000	2.5818
2984345	10:39:46 AM	2.6880	2.6123	4.9988	2.5330	2.5903	2.9346	2.5269	2.7917	2.7576	3.9221	3.2092	3.4521	3.2678	2.5146	2.7966	2.6794	3.4326	4.9988	2.7808	4.9988	4.9988	0.0000	2.5818
2984445	10:39:46 AM	2.6868	2.6123	4.9988	2.5330	2.5903	2.9285	2.5256	2.7905	2.7588	3.9392	3.2141	3.4534	3.2678	2.5146	2.7966	2.6794	3.4351	4.9988	2.7869	4.9988	4.9988	0.0000	2.5818
2984545	10:39:46 AM	2.6868	2.6135	4.9988	2.5330	2.5903	2.9248	2.5269	2.7893	2.7588	3.9490	3.2117	3.4521	3.2690	2.5134	2.7966	2.6794	3.4351	4.9988	2.7893	4.9988	4.9988	0.0000	2.5818
2984645	10:39:47 AM	2.6868	2.6135	4.9988	2.5317	2.5903	2.9236	2.5256	2.7917	2.7600	3.9441	3.2092	3.4485	3.2690	2.5134	2.7954	2.6782	3.4338	4.9988	2.7856	4.9988	4.9988	0.0000	2.5818
2984745	10:39:47 AM	2.6868	2.6135	4.9988	2.5305	2.5903	2.9260	2.5269	2.7942	2.7625	3.9526	3.2080	3.4460	3.2678	2.5134	2.7954	2.6770	3.4351	4.9988	2.7820	4.9988	4.9988	1.0000	2.5818
2984845	10:39:47 AM	2.6855	2.6135	4.9988	2.5305	2.5903	2.9248	2.5256	2.7954	2.7637	3.9465	3.2056	3.4460	3.2678	2.5146	2.7942	2.6770	3.4363	4.9988	2.7832	4.9988	4.9988	0.0000	2.5818
2984945	10:39:47 AM	2.6831	2.6147	4.9988	2.5293	2.5903	2.9187	2.5256	2.7930	2.7649	3.9331	3.2031	3.4460	3.2642	2.5146	2.7942	2.6770	3.4363	4.9988	2.7905	4.9988	4.9988	0.0000	2.5806
2985045	10:39:47 AM	2.6843	2.6172	4.9988	2.5293	2.5891	2.9138	2.5256	2.7893	2.7661	3.9404	3.2031	3.4509	3.2617	2.5146	2.7930	2.6746	3.4363	4.9988	2.8088	4.9988	4.9988	0.0000	2.5806
2985145	10:39:47 AM	2.6819	2.6257	4.9988	2.5232	2.5891	2.8979	2.5244	2.7856	2.7747	3.9551	3.2031	3.4851	3.2581	2.5183	2.7942	2.6697	3.4436	4.9988	2.8564	4.9988	4.9988	0.0000	2.5818
2985245	10:39:47 AM	2.6807	2.6550	4.9988	2.5208	2.5903	2.8662	2.5256	2.7759	2.8174	4.0405	3.2019	3.5718	3.2776	2.5232	2.7930	2.6501	3.4607	4.9988	2.8882	4.9988	4.9988	0.0000	2.5818
2985345	10:39:47 AM	2.6892	2.6733	4.9988	2.5171	2.5916	2.8467	2.5354	2.7551	2.8503	4.1943	3.2275	3.6096	3.2874	2.5256	2.7893	2.6294	3.4692	4.9988	2.8857	4.9988	4.9988	0.0000	2.5818
2985445	10:39:47 AM	2.8259	2.7124	4.9988	2.5415	2.5928	2.9224	2.5952	2.8076	2.7856	4.4519	3.3435	3.6499	3.3667	2.5403	2.7881	2.6904	3.6816	4.9988	2.7747	4.9988	4.9988	0.0000	2.5818
2985545	10:39:47 AM	3.1970	2.9968	4.9988	2.6697	2.5940	2.8516	2.7209	2.8748	2.6746	4.6057	3.1152	3.9575	3.4119	2.5574	2.7991	2.6611	3.8013	4.9988	2.8113	4.9988	4.9988	0.0000	2.5818
2985645	10:39:48 AM	3.0945	3.2703	4.9988	2.7051	2.5928	2.8369	2.7551	2.8040	2.6770	4.5813	2.9993	4.2664	3.4094	2.5586	2.7881	2.6111	3.9038	4.9988	2.8223	4.9988	4.9988	0.0000	2.5818
2985745	10:39:48 AM	3.0786	3.5291	4.9988	2.5940	2.5928	2.8406	2.7832	2.7698	2.6770	4.6326	2.8564	4.4897	3.3984	2.5647	2.7917	2.5684	3.9893	4.9988	2.8516	4.9988	4.9988	0.0000	2.5818
2985845	10:39:48 AM	3.0725	3.4949	4.9988	2.6074	2.5952	2.8247	2.7710	2.7441	2.7039	4.6118	2.7710	4.5459	3.3557	2.5598	2.7881	2.5525	4.0442	4.9988	2.8406	4.9988	4.9988	0.0000	2.5818
2985945	10:39:48 AM	3.0872	3.1836	4.9988	2.5879	2.5964	3.1360	2.7051	2.9089	2.7393	4.7644	2.8967	4.8633	3.3142	2.6953	2.7905	2.5342	3.8000	2.8369	3.0798	4.9988	4.9988	0.0000	2.5818
2986045	10:39:48 AM	3.1531	2.8577	4.9988	2.5854	2.6086	2.9907	2.6636	2.7319	2.8247	4.5398	2.8955	4.6997	3.2629	2.5696	2.8308	2.5879	3.8513	4.9988	2.8674	4.9988	4.9988	0.0000	2.5818
2986145	10:39:48 AM	3.2336	2.7600	4.9988	2.5830	2.6013	3.0469	2.6550	2.7502	2.8162	4.5093	2.9272	4.5349	3.2483	2.5647	2.8174	2.6062	3.8049	4.9988	2.8137	4.9988	4.9988	0.0000	2.5818
2986245	10:39:48 AM	3.2007	2.7454	4.9988	2.5757	2.5989	3.1470	2.6416	2.7722	2.8320	4.5044	2.9480	4.2688	3.2397	2.5549	2.8113	2.6123	3.7695	2.8369	2.7795	4.9988	4.9988	0.0000	2.5806
2986345	10:39:48 AM	3.1836	2.7356	4.9988	2.5610	2.5977	3.1567	2.6245	2.7881	2.8088	4.5203	2.9712	3.8818	3.2483	2.5500	2.8113	2.6233	3.7134	2.8406	2.7734	4.9988	4.9988	0.0000	2.5818
2986445	10:39:48 AM	3.1360	2.7075	4.9988	2.5464	2.5977	3.1445	2.5977	2.7991	2.7954	4.4714	2.9822	3.7415	3.2593	2.5476	2.8149	2.6465	3.6621	2.8064	2.7795	4.9988	4.9988	0.0000	2.5818
2986545	10:39:48 AM	3.0566	2.6843	4.9988	2.5696	2.5964	3.1494	2.5793	2.8198	2.8064	4.3945	3.0066	3.6682	3.2617	2.5439	2.8101	2.6562	3.6267	2.7905	2.7808	4.9988	4.9988	0.0000	2.5818
2986645	10:39:49 AM	2.9834	2.6709	4.9988	2.5708	2.5964	3.1372	2.5671	2.8333	2.8162	4.3420	3.0298	3.6279	3.2605	2.5403	2.8088	2.6599	3.5986	2.7979	2.7808	4.9988	4.9988	0.0000	2.5818
2986745	10:39:49 AM	2.9224	2.6575	4.9988	2.5867	2.5952	3.1262	2.5574	2.8381	2.8027	4.3286	3.0396	3.5913	3.2617	2.5391	2.8088	2.6721	3.5779	2.7905	2.7771	4.9988	4.9988	0.0000	2.5818
2986845	10:39:49 AM	2.8906	2.6489	4.9988	2.5732	2.5964	3.1213	2.5513	2.8418	2.7905	4.3030	3.0481	3.5730	3.2593	2.5378	2.8088	2.6709	3.5620	2.7869	2.7722	4.9988	4.9988	0.0000	2.5818
2986945	10:39:49 AM	2.8760	2.6453	4.9988	2.5696	2.5940	3.1152	2.5476	2.8369	2.7832	4.2859	3.0505	3.5620	3.2556	2.5366	2.8101	2.6660	3.5486	2.7795	2.7661	4.9988	4.9988	0.0000	2.5818
2987045	10:39:49 AM	2.8687	2.6416	4.9988	2.5793	2.5940	3.1128	2.5464	2.8333	2.7795	4.2554	3.0579	3.5522	3.2520	2.5354	2.8088	2.6636	3.5388	2.7759	2.7625	4.9988	4.9988	1.0000	2.5806
2987145	10:39:49 AM	2.8662	2.6404	4.9988	2.5818	2.5940	3.1104	2.5464	2.8308	2.7795	4.2249	3.0664	3.5474	3.2483	2.5342	2.8088	2.6648	3.5327	2.7771	2.7612	4.9988	4.9988	1.0000	2.5818
2987245	10:39:49 AM	2.8735	2.6379	4.9988	2.5854	2.5940	3.1091	2.5464	2.8247	2.7795	4.2236	3.0737	3.5535	3.2458	2.5330	2.8076	2.6611	3.5291	2.7808	2.7576	4.9988	4.9988	0.0000	2.5818
2987345	10:39:49 AM	2.8772	2.6367	4.9988	2.5879	2.5940	3.1165	2.5464	2.8210	2.7759	4.2419	3.0762	3.5461	3.2471	2.5317	2.8076	2.6660	3.5303	2.7832	2.7588	4.9988	4.9988	0.0000	2.5818
2987445	10:39:49 AM	2.8796	2.6343	4.9988	2.5781	2.5928	3.1165	2.5464	2.8198	2.7747	4.2175	3.0835	3.5376	3.2446	2.5317	2.8064	2.6685	3.5291	2.7820	2.7576	4.9988	4.9988	0.0000	2.5818
2987545	10:39:49 AM	2.8784	2.6331	4.9988	2.5757	2.5928	3.1152	2.5452	2.8186	2.7759	4.1992	3.0957	3.5315	3.2458	2.5305	2.8064	2.6697	3.5266	2.7771	2.7588	4.9988	4.9988	0.0000	2.5818
2987645	10:39:50 AM	2.8760	2.6331	4.9988	2.5818	2.5928	3.1128	2.5452	2.8174	2.7759	4.1797	3.1030	3.5242	3.2471	2.5305	2.8064	2.6709	3.5217	2.7783	2.7588	4.9988	4.9988	0.0000	2.5818
2987745	10:39:50 AM	2.8711	2.6331	4.9988	2.5793	2.5928	3.1079	2.5452	2.8174	2.7771	4.1675	3.1042	3.5132	3.2471	2.5293	2.8064	2.6709	3.5193	2.7783	2.7576	4.9988	4.9988	0.0000	2.5818
2987845	10:39:50 AM	2.8674	2.6318	4.9988	2.5781	2.5928	3.1042	2.5452	2.8174	2.7759	4.1602	3.1018	3.5059	3.2446	2.5293	2.8052	2.6697	3.5156	2.7881	2.7563	4.9988	4.9988	0.0000	2.5818
2987945	10:39:50 AM	2.8625	2.6318	4.9988	2.5769	2.5916	3.1006	2.5439	2.8149	2.7722	4.1724	3.0957	3.4985	3.2434	2.5293	2.8052	2.6672	3.5120	2.8064	2.7563	4.9988	4.9988	0.0000	2.5818
2988045	10:39:50 AM	2.8589	2.6318	4.9988	2.5781	2.5916	3.0957	2.5439	2.8137	2.7722	4.1589	3.0884	3.4937	3.2422	2.5281	2.8052	2.6660	3.5095	2.8271	2.7563	4.9988	4.9988	0.0000	2.5818
2988145	10:39:50 AM	2.8540	2.6318	4.9988	2.5757	2.5916	3.0908	2.5439	2.8162	2.7710	4.1553	3.0835	3.4912	3.2410	2.5293	2.8052	2.6648	3.5059	2.8186	2.7551	4.9988	4.9988	0.0000	2.5818
2988245	10:39:50 AM	2.8503	2.6318	4.9988	2.5757	2.5916	3.0859	2.5427	2.8162	2.7698	4.1675	3.0823	3.4875	3.2410	2.5281	2.8052	2.6636	3.5059	2.7966	2.7600	4.9988	4.9988	0.0000	2.5818
2988345	10:39:50 AM	2.8491	2.6318	4.9988	2.5769	2.5916	3.0811	2.5415	2.8137	2.7673	4.1895	3.0811	3.4851	3.2410	2.5281	2.8064	2.6648	3.5046	2.7832	2.7625	4.9988	4.9988	0.0000	2.5818
2988445	10:39:50 AM	2.8442	2.6294	4.9988	2.5757	2.5916	3.0774	2.5415	2.8125	2.7698	4.1821	3.0786	3.4863	3.2410	2.5293	2.8052	2.6648	3.5059	2.7795	2.7686	4.9988	4.9988	0.0000	2.5818
2988545	10:39:50 AM	2.8381	2.6306	4.9988	2.5732	2.5916	3.0713	2.5403	2.8125	2.7759	4.1687	3.0750	3.4839	3.2385	2.5281	2.8040	2.6636	3.5046	2.8577	2.7637	4.9988	4.9988	0.0000	2.5818
2988645	10:39:51 AM	2.8345	2.6294	4.9988	2.5684	2.5916	3.0737	2.5403	2.8235	2.7893	4.1479	3.0823	3.4814	3.2349	2.5281	2.8003	2.6624	3.5071	2.8516	2.7588	4.9988	4.9988	0.0000	2.5806
2988745	10:39:51 AM	2.8320	2.6294	4.9988	2.5647	2.5903	3.0750	2.5403	2.8284	2.7966	4.1309	3.0896	3.4814	3.2336	2.5281	2.8003	2.6611	3.5059	2.8491	2.7576	4.9988	4.9988	0.0000	2.5818
2988845	10:39:51 AM	2.8308	2.6282	4.9988	2.5647	2.5903	3.0725	2.5403	2.8259	2.7942	4.1211	3.0908	3.4814	3.2324	2.5281	2.7991	2.6599	3.5083	2.8479	2.7612	4.9988	4.9988	0.0000	2.5818
2988945	10:39:51 AM	2.8308	2.6294	4.9988	2.5659	2.5903	3.0676	2.5403	2.8259	2.7930	4.1101	3.0896	3.4851	3.2324	2.5269	2.7991	2.6575	3.5059	2.8455	2.7637	4.9988	4.9988	0.0000	2.5818
2989045	10:39:51 AM	2.8308	2.6306	4.9988	2.5623	2.5891	3.0627	2.5403	2.8223	2.7917	4.1052	3.0847	3.4973	3.2349	2.5281	2.7991	2.6526	3.5034	2.8442	2.7661	4.9988	4.9988	0.0000	2.5818
2989145	10:39:51 AM	2.8296	2.6306	4.9988	2.5610	2.5891	3.0615	2.5403	2.8259	2.7905	4.1003	3.0798	3.4961	3.2312	2.5281	2.7979	2.6514	3.5034	2.8564	2.7625	4.9988	4.9988	0.0000	2.5806
2989245	10:39:51 AM	2.8296	2.6306	4.9988	2.5610	2.5891	3.0603	2.5403	2.8247	2.7917	4.1003	3.0774	3.4949	3.2288	2.5281	2.7979	2.6501	3.5022	2.8503	2.7625	4.9988	4.9988	0.0000	2.5818
2989345	10:39:51 AM	2.8284	2.6306	4.9988	2.5598	2.5891	3.0579	2.5403	2.8235	2.7966	4.1003	3.0786	3.4900	3.2263	2.5269	2.7954	2.6489	3.5010	2.8479	2.7625	4.9988	4.9988	0.0000	2.5806
2989445	10:39:51 AM	2.8284	2.6306	4.9988	2.5598	2.5891	3.0530	2.5415	2.8198	2.7954	4.0894	3.0823	3.4875	3.2239	2.5269	2.7954	2.6477	3.5010	2.8442	2.7686	4.9988	4.9988	0.0000	2.5818
2989545	10:39:51 AM	2.8284	2.6306	4.9988	2.5610	2.5891	3.0493	2.5403	2.8149	2.7917	4.0869	3.0835	3.4863	3.2227	2.5269	2.7942	2.6477	3.4985	2.8430	2.7710	4.9988	4.9988	0.0000	2.5818
2989645	10:39:52 AM	2.8308	2.6318	4.9988	2.5647	2.5891	3.0444	2.5403	2.8113	2.7881	4.0857	3.0811	3.4888	3.2214	2.5269	2.7954	2.6465	3.4973	2.8442	2.7710	4.9988	4.9988	0.0000	2.5818
2989745	10:39:52 AM	2.8320	2.6318	4.9988	2.5684	2.5891	3.0420	2.5415	2.8088	2.7856	4.0820	3.0774	3.4875	3.2202	2.5256	2.7954	2.6453	3.4949	2.8455	2.7722	4.9988	4.9988	0.0000	2.5818
2989845	10:39:52 AM	2.8308	2.6318	4.9988	2.5708	2.5891	3.0396	2.5403	2.8064	2.7832	4.0747	3.0725	3.4802	3.2190	2.5256	2.7954	2.6453	3.4961	2.8406	2.7710	4.9988	4.9988	0.0000	2.5806
2989945	10:39:52 AM	2.8296	2.6331	4.9988	2.5708	2.5879	3.0383	2.5415	2.8088	2.7832	4.0833	3.0664	3.4753	3.2190	2.5256	2.7942	2.6453	3.4949	2.8357	2.7673	4.9988	4.9988	0.0000	2.5818
2990045	10:39:52 AM	2.8320	2.6343	4.9988	2.5940	2.5891	3.0383	2.5415	2.8064	2.7820	4.1150	3.0627	3.4851	3.2202	2.5256	2.7942	2.6416	3.4924	2.8308	2.7661	4.9988	4.9988	0.0000	2.5818
2990145	10:39:52 AM	2.8394	2.6367	4.9988	2.5940	2.5891	3.0359	2.5427	2.8027	2.7795	4.1321	3.0579	3.4973	3.2190	2.5256	2.7942	2.6392	3.4912	2.8271	2.7722	4.9988	4.9988	0.0000	2.5818
2990245	10:39:52 AM	2.8381	2.6367	4.9988	2.5854	2.5891	3.0286	2.5427	2.7991	2.7771	4.0991	3.0505	3.4900	3.2153	2.5256	2.7954	2.6392	3.4900	2.8333	2.7710	4.9988	4.9988	0.0000	2.5818
2990345	10:39:52 AM	2.8357	2.6343	4.9988	2.5793	2.5891	3.0273	2.5415	2.7991	2.7747	4.0796	3.0432	3.4827	3.2141	2.5256	2.7942	2.6392	3.4888	2.8320	2.7698	4.9988	4.9988	0.0000	2.5818
2990445	10:39:52 AM	2.8320	2.6343	4.9988	2.5696	2.5879	3.0261	2.5415	2.8003	2.7747	4.0601	3.0420	3.4778	3.2129	2.5256	2.7942	2.6392	3.4888	2.8320	2.7673	4.9988	4.9988	0.0000	2.5818
2990545	10:39:52 AM	2.8296	2.6343	4.9988	2.5647	2.5891	3.0261	2.5415	2.8015	2.7795	4.0479	3.0420	3.4766	3.2080	2.5244	2.7930	2.6379	3.4888	2.8320	2.7673	4.9988	4.9988	0.0000	2.5818
2990645	10:39:53 AM	2.8296	2.6343	4.9988	2.5623	2.5891	3.0249	2.5415	2.8027	2.7844	4.0588	3.0444	3.4741	3.2056	2.5244	2.7930	2.6367	3.4888	2.8308	2.7673	4.9988	4.9988	0.0000	2.5818
2990745	10:39:53 AM	2.8284	2.6343	4.9988	2.5623	2.5879	3.0237	2.5415	2.8015	2.7869	4.0503	3.0444	3.4729	3.2019	2.5256	2.7930	2.6379	3.4888	2.8296	2.7673	4.9988	4.9988	0.0000	2.5818
2990845	10:39:53 AM	2.8271	2.6343	4.9988	2.5610	2.5879	3.0237	2.5415	2.8015	2.7869	4.0405	3.0432	3.4717	3.1995	2.5244	2.7917	2.6367	3.4875	2.8296	2.7673	4.9988	4.9988	0.0000	2.5818
2990945	10:39:53 AM	2.8271	2.6331	4.9988	2.5598	2.5879	3.0225	2.5403	2.8015	2.7844	4.0308	3.0432	3.4705	3.1995	2.5244	2.7917	2.6367	3.4875	2.8308	2.7661	4.9988	4.9988	0.0000	2.5818
2991045	10:39:53 AM	2.8259	2.6331	4.9988	2.5586	2.5879	3.0200	2.5403	2.8003	2.7820	4.0283	3.0432	3.4692	3.1970	2.5244	2.7917	2.6367	3.4863	2.8296	2.7673	4.9988	4.9988	0.0000	2.5818
2991145	10:39:53 AM	2.8259	2.6331	4.9988	2.5586	2.5879	3.0200	2.5403	2.8003	2.7808	4.0271	3.0432	3.4680	3.1970	2.5244	2.7917	2.6379	3.4851	2.8296	2.7673	4.9988	4.9988	0.0000	2.5818
2991245	10:39:53 AM	2.8259	2.6331	4.9988	2.5586	2.5879	3.0200	2.5403	2.8003	2.7795	4.0234	3.0420	3.4668	3.1958	2.5244	2.7905	2.6367	3.4851	2.8296	2.7661	4.9988	4.9988	0.0000	2.5818
2991345	10:39:53 AM	2.8271	2.6331	4.9988	2.5586	2.5867	3.0188	2.5403	2.8003	2.7832	4.0125	3.0432	3.4692	3.1934	2.5244	2.7905	2.6355	3.4863	2.8296	2.7710	4.9988	4.9988	0.0000	2.5818
2991445	10:39:53 AM	2.8259	2.6331	4.9988	2.5574	2.5879	3.0176	2.5403	2.8027	2.7905	4.0198	3.0432	3.4705	3.1897	2.5244	2.7905	2.6367	3.4875	2.8284	2.7686	4.9988	4.9988	0.0000	2.5818
2991545	10:39:53 AM	2.8235	2.6318	4.9988	2.5537	2.5879	3.0212	2.5403	2.8076	2.7954	4.0271	3.0469	3.4692	3.1860	2.5244	2.7893	2.6367	3.4888	2.8284	2.7673	4.9988	4.9988	0.0000	2.5818
2991645	10:39:54 AM	2.8247	2.6343	4.9988	2.5525	2.5867	3.0176	2.5415	2.8052	2.7917	4.0503	3.0518	3.4753	3.1848	2.5244	2.7893	2.6343	3.4900	2.8259	2.7686	4.9988	4.9988	1.0000	2.5818
2991745	10:39:54 AM	2.8308	2.6428	4.9988	2.5781	2.5879	3.0127	2.5427	2.8003	2.7856	4.1162	3.0530	3.4863	3.1848	2.5244	2.7905	2.6331	3.4912	2.8247	2.7747	4.9988	4.9988	1.0000	2.5806
2991845	10:39:54 AM	2.8467	2.6514	4.9988	2.5549	2.5879	3.0115	2.5476	2.7954	2.7820	4.2224	3.0542	3.5059	3.1860	2.5269	2.7930	2.6282	3.4961	2.8296	2.7905	4.9988	4.9988	1.0000	2.5806
2991945	10:39:54 AM	2.9395	2.6941	4.9988	2.5574	2.5879	2.9822	2.5781	2.7722	2.7942	4.3738	3.1079	3.6865	3.1860	2.5391	2.7917	2.5928	3.5217	2.8308	2.8320	4.9988	4.9988	1.0000	2.5818
2992045	10:39:54 AM	3.0957	2.7515	4.9988	2.5391	2.5903	2.9407	2.6221	2.7454	2.7942	4.5520	3.0920	3.8782	3.1714	2.5635	2.7942	2.5696	3.5608	2.7942	2.8442	4.9988	4.9988	1.0000	2.5818
2992145	10:39:54 AM	3.2153	2.7844	4.9988	2.5354	2.6001	2.9053	2.6526	2.7258	2.7466	4.6875	3.0017	4.0796	3.1897	2.5903	2.8064	2.5610	3.5852	4.9988	2.8625	4.9988	4.9988	1.0000	2.5818
2992245	10:39:54 AM	3.0334	2.8552	4.9988	2.5391	2.6355	2.8601	2.6782	2.6990	2.6990	4.8108	2.8320	4.2590	3.2190	2.6135	2.8418	2.5537	3.6401	4.9988	2.8882	4.9988	4.9988	1.0000	2.5818
2992345	10:39:54 AM	3.0151	2.9333	4.9988	2.5415	2.6599	2.8162	2.6941	2.6782	2.6660	4.8291	2.7246	4.3555	3.1982	2.6416	2.8687	2.5464	3.7256	2.6233	2.9102	4.9988	4.9988	1.0000	2.5818
2992445	10:39:54 AM	3.6426	3.1116	4.9988	2.5476	2.6978	2.7588	2.7368	2.6587	2.6404	4.8083	2.6575	4.4214	3.2031	2.6562	2.9016	2.5366	3.7964	2.5928	2.9077	4.9988	4.9988	1.0000	2.5818
2992545	10:39:54 AM	3.4924	3.2861	4.9988	2.5525	2.7161	2.7026	2.7588	2.6404	2.6135	4.7437	2.6221	4.6069	3.2104	2.6416	2.9272	2.5269	3.8367	2.5708	2.8601	4.9988	4.9988	1.0000	2.5818
2992645	10:39:55 AM	3.3472	3.3643	4.9988	2.5598	2.7124	2.6770	2.7795	2.6318	2.6001	4.7192	2.6135	4.6313	3.2495	2.6208	2.9285	2.5232	3.8452	2.5647	2.8296	4.9988	4.9988	1.0000	2.5818
2992745	10:39:55 AM	3.2874	3.3203	4.9988	2.5659	2.7100	2.6746	2.7661	2.6355	2.5977	4.6753	2.6160	4.6814	3.2336	2.6184	2.9297	2.5208	3.8391	2.5647	2.8186	4.9988	4.9988	1.0000	2.5818
2992845	10:39:55 AM	3.2581	3.2947	4.9939	2.5659	2.7100	2.6807	2.7588	2.6355	2.5989	4.6313	2.6123	4.7156	3.2178	2.6172	2.9382	2.5195	3.8257	2.5647	2.8101	4.9988	4.9988	1.0000	2.5818
2992945	10:39:55 AM	3.2568	3.3337	4.9609	2.5671	2.7136	2.6794	2.7576	2.6306	2.5928	4.6545	2.6062	4.7595	3.2214	2.6123	2.9431	2.5195	3.8403	2.5671	2.8076	4.9988	4.9988	1.0000	2.5806
2993045	10:39:55 AM	3.2593	3.3435	4.9146	2.5720	2.7173	2.6672	2.7600	2.6245	2.5891	4.6326	2.6013	4.7864	3.2446	2.6135	2.9480	2.5220	3.8574	2.5574	2.8174	4.9988	4.9988	1.0000	2.5818
